Year,Month_Name,Region,SalesOfficeCode,SalesOffice_Name,Segment,SKU_Code,Demand
2022,April,Pon,P002,Assam,10 Litre,ASWH810-IVY,-1
2022,April,Pon,P002,Assam,15 Litre,ASWH-2015,12
2022,April,Pon,P002,Assam,15 Litre,ASWH-2215,5
2022,April,Pon,P002,Assam,15 Litre,ASWH-2415,10
2022,April,Pon,P002,Assam,15 Litre,ASWH-3015,10
2022,April,Pon,P002,Assam,15 Litre,ASWH1615,5
2022,April,Pon,P002,Assam,25 Litre,ASWH-2025,25
2022,April,Pon,P002,Assam,25 Litre,ASWH-2225,12
2022,April,Pon,P002,Assam,25 Litre,ASWH-2425,12
2022,April,Pon,P002,Assam,25 Litre,ASWH-3025,109
2022,April,Pon,P002,Assam,25 Litre,ASWH1625,5
2022,April,Pon,P002,Assam,Desert Cooler,ACGC-CBDAC53,33
2022,April,Pon,P002,Assam,Desert Cooler,ACGC-DAC555,79
2022,April,Pon,P002,Assam,Desert Cooler,ACGC-DAC751,47
2022,April,Pon,P002,Assam,Desert Cooler,ACGC-DAC881,8
2022,April,Pon,P002,Assam,Desert Cooler,ACGC-GALEDAC60,21
2022,April,Pon,P002,Assam,Desert Cooler,ACGC-ZELUSDAC28,20
2022,April,Pon,P002,Assam,Desert Cooler,ACGC-ZELUSDAC43,74
2022,April,Pon,P002,Assam,Personal Cooler,ACGC-GINIE NEO,10
2022,April,Pon,P002,Assam,Personal Cooler,ACGC-JEDIPAC16,5
2022,April,Pon,P002,Assam,Personal Cooler,ACGC-JEDIPAC35,27
2022,April,Pon,P002,Assam,Personal Cooler,ACGC-MARVELNEO23,41
2022,April,Pon,P002,Assam,Personal Cooler,ACGC-MARVELNEO40,18
2022,April,Pon,P002,Assam,Tower Cooler,ACGC-OPTIMUSNEO27,21
2022,April,Pon,P002,Assam,Tower Cooler,ACGC-OPTIMUSNEO35,52
2022,April,Pon,P002,Assam,Window Cooler,ACGC-ZELUSWAC54,2
2022,April,Pon,P002,Assam,nan,S-2910HTGELEMENT,2
2022,April,Pon,P003,Jharkhand,03 Litre,AIWH-3LRPIDJT3KW5Y,1
2022,April,Pon,P003,Jharkhand,15 Litre,ASWH1615,2
2022,April,Pon,P003,Jharkhand,Desert Cooler,ACGC-CBDAC40,2
2022,April,Pon,P003,Jharkhand,Desert Cooler,ACGC-CBDAC53,5
2022,April,Pon,P003,Jharkhand,Desert Cooler,ACGC-DAC555,230
2022,April,Pon,P003,Jharkhand,Desert Cooler,ACGC-DAC751,92
2022,April,Pon,P003,Jharkhand,Desert Cooler,ACGC-DAC881,32
2022,April,Pon,P003,Jharkhand,Desert Cooler,ACGC-GALEDAC60,166
2022,April,Pon,P003,Jharkhand,Desert Cooler,ACGC-GALEDAC90,80
2022,April,Pon,P003,Jharkhand,Desert Cooler,ACGC-OPTIMUS65,4
2022,April,Pon,P003,Jharkhand,Desert Cooler,ACGC-ZELUSDAC28,80
2022,April,Pon,P003,Jharkhand,Desert Cooler,ACGC-ZELUSDAC43,93
2022,April,Pon,P003,Jharkhand,Personal Cooler,ACGC-GINIE NEO,119
2022,April,Pon,P003,Jharkhand,Personal Cooler,ACGC-JEDIPAC16,23
2022,April,Pon,P003,Jharkhand,Personal Cooler,ACGC-JEDIPAC22,15
2022,April,Pon,P003,Jharkhand,Personal Cooler,ACGC-JEDIPAC35,10
2022,April,Pon,P003,Jharkhand,Personal Cooler,ACGC-MARVELNEO23,26
2022,April,Pon,P003,Jharkhand,Personal Cooler,ACGC-MARVELNEO40,73
2022,April,Pon,P003,Jharkhand,Tower Cooler,ACGC-OPTIMUSNEO27,95
2022,April,Pon,P003,Jharkhand,Tower Cooler,ACGC-OPTIMUSNEO35,150
2022,April,Pon,P003,Jharkhand,Tower Cooler,ACGC-OPTIMUSNEO52,20
2022,April,Pon,P003,Jharkhand,Window Cooler,ACGC-OZONECLASIC54,3
2022,April,Pon,P003,Jharkhand,Window Cooler,ACGC-WAC541,21
2022,April,Pon,P003,Jharkhand,Window Cooler,ACGC-ZELUSWAC54,159
2022,April,Pon,P004,Bihar,Desert Cooler,ACGC-CBDAC53,105
2022,April,Pon,P004,Bihar,Desert Cooler,ACGC-CBDAC80,10
2022,April,Pon,P004,Bihar,Desert Cooler,ACGC-DAC555,230
2022,April,Pon,P004,Bihar,Desert Cooler,ACGC-DAC751,127
2022,April,Pon,P004,Bihar,Desert Cooler,ACGC-DAC881,26
2022,April,Pon,P004,Bihar,Desert Cooler,ACGC-GALEDAC60,57
2022,April,Pon,P004,Bihar,Desert Cooler,ACGC-GALEDAC90,5
2022,April,Pon,P004,Bihar,Desert Cooler,ACGC-OPTIMUS100,46
2022,April,Pon,P004,Bihar,Desert Cooler,ACGC-OPTIMUS65,153
2022,April,Pon,P004,Bihar,Desert Cooler,ACGC-ZELUSDAC43,16
2022,April,Pon,P004,Bihar,Personal Cooler,ACGC-GINIE NEO,63
2022,April,Pon,P004,Bihar,Personal Cooler,ACGC-JEDIPAC16,5
2022,April,Pon,P004,Bihar,Personal Cooler,ACGC-JEDIPAC22,11
2022,April,Pon,P004,Bihar,Personal Cooler,ACGC-JEDIPAC35,27
2022,April,Pon,P004,Bihar,Personal Cooler,ACGC-MARVELNEO23,4
2022,April,Pon,P004,Bihar,Personal Cooler,ACGC-MARVELNEO40,31
2022,April,Pon,P004,Bihar,Tower Cooler,ACGC-OPTIMUSNEO27,10
2022,April,Pon,P004,Bihar,Tower Cooler,ACGC-OPTIMUSNEO35,18
2022,April,Pon,P004,Bihar,Tower Cooler,ACGC-OPTIMUSNEO52,5
2022,April,Pon,P004,Bihar,Window Cooler,ACGC-WAC541,13
2022,April,Pon,P004,Bihar,Window Cooler,ACGC-ZELUSWAC54,52
2022,April,Pon,P004,Bihar,nan,S-ADCCOMHNCPD,7
2022,April,Pon,P004,Bihar,nan,S-AGCOMSTD22,2
2022,April,Pon,P004,Bihar,nan,S-AGCOMSTD23,4
2022,April,Pon,P004,Bihar,nan,S-AMICACAPTHRMO,6
2022,April,Pon,P004,Bihar,nan,S-AMICAHEATINGELE,7
2022,April,Pon,P004,Bihar,nan,S-ARNONEOHTGELEMT,6
2022,April,Pon,P004,Bihar,nan,S-ARNONEOWREHRNS,5
2022,April,Pon,P004,Bihar,nan,S-INSTDLTMOTR,4
2022,April,Pon,P005,Odisha,10 Litre,ASWH1310-WHT/BLU,-1
2022,April,Pon,P005,Odisha,15 Litre,ASWH-1315 5S,-2
2022,April,Pon,P005,Odisha,15 Litre,ASWH-2415,-1
2022,April,Pon,P005,Odisha,15 Litre,ASWH-2615,-1
2022,April,Pon,P005,Odisha,15 Litre,ASWH1015-WHTGRYSIL,-1
2022,April,Pon,P005,Odisha,15 Litre,ASWH1515-WHT/BRW,-2
2022,April,Pon,P005,Odisha,15 Litre,ASWH615A-IVY,-2
2022,April,Pon,P005,Odisha,15 Litre,ASWH815-IVY,-3
2022,April,Pon,P005,Odisha,25 Litre,ASWH825-IVY,-1
2022,April,Pon,P005,Odisha,Desert Cooler,ACGC-DAC555,174
2022,April,Pon,P005,Odisha,Desert Cooler,ACGC-DAC751,32
2022,April,Pon,P005,Odisha,Desert Cooler,ACGC-DAC881,24
2022,April,Pon,P005,Odisha,Desert Cooler,ACGC-GALEDAC60,58
2022,April,Pon,P005,Odisha,Desert Cooler,ACGC-GALEDAC90,5
2022,April,Pon,P005,Odisha,Desert Cooler,ACGC-OPTICLASIC70,8
2022,April,Pon,P005,Odisha,Desert Cooler,ACGC-OPTIMUS100,3
2022,April,Pon,P005,Odisha,Desert Cooler,ACGC-OPTIMUS65,11
2022,April,Pon,P005,Odisha,Desert Cooler,ACGC-ZELUSDAC28,11
2022,April,Pon,P005,Odisha,Desert Cooler,ACGC-ZELUSDAC43,65
2022,April,Pon,P005,Odisha,Personal Cooler,ACGC-GINIE NEO,276
2022,April,Pon,P005,Odisha,Personal Cooler,ACGC-JEDIPAC16,17
2022,April,Pon,P005,Odisha,Personal Cooler,ACGC-JEDIPAC22,9
2022,April,Pon,P005,Odisha,Personal Cooler,ACGC-JEDIPAC35,18
2022,April,Pon,P005,Odisha,Personal Cooler,ACGC-MARVELNEO23,41
2022,April,Pon,P005,Odisha,Personal Cooler,ACGC-MARVELNEO40,55
2022,April,Pon,P005,Odisha,Tower Cooler,ACGC-OPTIMUSNEO27,14
2022,April,Pon,P005,Odisha,Tower Cooler,ACGC-OPTIMUSNEO35,31
2022,April,Pon,P005,Odisha,Tower Cooler,ACGC-OPTIMUSNEO52,8
2022,April,Pon,P005,Odisha,Window Cooler,ACGC-OPTIPRIME70,10
2022,April,Pon,P005,Odisha,Window Cooler,ACGC-WAC541,19
2022,April,Pon,P005,Odisha,nan,S-AACCOMTMTRA,2
2022,April,Pon,P005,Odisha,nan,S-AGCOMSTD22,3
2022,April,Pon,P005,Odisha,nan,S-AGCOMSTD23,8
2022,April,Pon,P005,Odisha,nan,S-AGCOMSTD26,-1
2022,April,Pon,P005,Odisha,nan,S-AGCOMSTD27,-2
2022,April,Pon,P005,Odisha,nan,S-AGCOMSTD34,-1
2022,April,Pon,P005,Odisha,nan,S-AGCOMSTD69,-2
2022,April,Pon,P005,Odisha,nan,S-AGCOMSTD70,6
2022,April,Pon,P005,Odisha,nan,S-AGCOMSTD73,9
2022,April,Pon,P005,Odisha,nan,S-AGCOMSTD74,5
2022,April,Pon,P005,Odisha,nan,S-AGCOMSTD87,4
2022,April,Pon,P005,Odisha,nan,S-AGCOMSTD89,13
2022,April,Pon,P005,Odisha,nan,S-AGHOSEPIPE,-1
2022,April,Pon,P005,Odisha,nan,S-AGIW1BLSCM11,1
2022,April,Pon,P005,Odisha,nan,S-INSTCMFYPWRCRD,2
2022,April,Pon,P005,Odisha,nan,S-RPIDJET3K5HTGELE,1
2022,April,Pon,P005,Odisha,nan,S-RPIDJET3LWIRHNES,5
2022,April,Pon,P005,Odisha,nan,S-SWH2415LEDDRVR,1
2022,April,Pon,P005,Odisha,nan,S-TROLLYWCOOLER,4
2022,April,Qon,Q001,Tamil Nadu,03 Litre,AIWH-3LRPIDJT3KW5Y,39
2022,April,Qon,Q001,Tamil Nadu,03 Litre,AIWH-3LSOLNEO3KW5Y,130
2022,April,Qon,Q001,Tamil Nadu,06 Litre,ASWH-1306,-1
2022,April,Qon,Q001,Tamil Nadu,06 Litre,ASWH-2906,3
2022,April,Qon,Q001,Tamil Nadu,06 Litre,ASWH-3006,6
2022,April,Qon,Q001,Tamil Nadu,06 Litre,ASWH-6LRPDJT3KW,17
2022,April,Qon,Q001,Tamil Nadu,10 Litre,ASWH-1310 5S,13
2022,April,Qon,Q001,Tamil Nadu,10 Litre,ASWH-2010,19
2022,April,Qon,Q001,Tamil Nadu,10 Litre,ASWH-2410,8
2022,April,Qon,Q001,Tamil Nadu,10 Litre,ASWH-2910,24
2022,April,Qon,Q001,Tamil Nadu,10 Litre,ASWH-3010,12
2022,April,Qon,Q001,Tamil Nadu,10 Litre,ASWH-3510,9
2022,April,Qon,Q001,Tamil Nadu,10 Litre,ASWH1610,4
2022,April,Qon,Q001,Tamil Nadu,10 Litre,ASWH810-IVY,-1
2022,April,Qon,Q001,Tamil Nadu,15 Litre,ASWH-1315 5S,16
2022,April,Qon,Q001,Tamil Nadu,15 Litre,ASWH-2015,5
2022,April,Qon,Q001,Tamil Nadu,15 Litre,ASWH-2415,12
2022,April,Qon,Q001,Tamil Nadu,15 Litre,ASWH-2615,-2
2022,April,Qon,Q001,Tamil Nadu,15 Litre,ASWH-2915,17
2022,April,Qon,Q001,Tamil Nadu,15 Litre,ASWH-3015,26
2022,April,Qon,Q001,Tamil Nadu,15 Litre,ASWH-3215,3
2022,April,Qon,Q001,Tamil Nadu,15 Litre,ASWH-3515,20
2022,April,Qon,Q001,Tamil Nadu,15 Litre,ASWH-3715,3
2022,April,Qon,Q001,Tamil Nadu,15 Litre,ASWH1615,71
2022,April,Qon,Q001,Tamil Nadu,25 Litre,ASWH-2025,11
2022,April,Qon,Q001,Tamil Nadu,25 Litre,ASWH-2425,1
2022,April,Qon,Q001,Tamil Nadu,25 Litre,ASWH-2925,2
2022,April,Qon,Q001,Tamil Nadu,25 Litre,ASWH-3025,15
2022,April,Qon,Q001,Tamil Nadu,25 Litre,ASWH-3225,4
2022,April,Qon,Q001,Tamil Nadu,Desert Cooler,ACGC-555FIGHTER,-1
2022,April,Qon,Q001,Tamil Nadu,Desert Cooler,ACGC-CBDAC40,44
2022,April,Qon,Q001,Tamil Nadu,Desert Cooler,ACGC-DAC555,404
2022,April,Qon,Q001,Tamil Nadu,Desert Cooler,ACGC-DAC751,50
2022,April,Qon,Q001,Tamil Nadu,Desert Cooler,ACGC-DAC881,2
2022,April,Qon,Q001,Tamil Nadu,Desert Cooler,ACGC-OPTIMUS65,5
2022,April,Qon,Q001,Tamil Nadu,Desert Cooler,ACGC-OPTIMUS65I,-1
2022,April,Qon,Q001,Tamil Nadu,Desert Cooler,ACGC-ZELUSDAC28,752
2022,April,Qon,Q001,Tamil Nadu,Desert Cooler,ACGC-ZELUSDAC43,459
2022,April,Qon,Q001,Tamil Nadu,Immersion,ACGIH-IHL102,76
2022,April,Qon,Q001,Tamil Nadu,Immersion,ACGIH-IHL152,57
2022,April,Qon,Q001,Tamil Nadu,Personal Cooler,ACGC-GINIE NEO,814
2022,April,Qon,Q001,Tamil Nadu,Personal Cooler,ACGC-JEDIPAC16,413
2022,April,Qon,Q001,Tamil Nadu,Personal Cooler,ACGC-JEDIPAC22,174
2022,April,Qon,Q001,Tamil Nadu,Personal Cooler,ACGC-JEDIPAC35,93
2022,April,Qon,Q001,Tamil Nadu,Personal Cooler,ACGC-MARVELNEO23,1113
2022,April,Qon,Q001,Tamil Nadu,Personal Cooler,ACGC-MARVELNEO40,81
2022,April,Qon,Q001,Tamil Nadu,Tower Cooler,ACGC-OPTIMUSNEO27,97
2022,April,Qon,Q001,Tamil Nadu,Tower Cooler,ACGC-OPTIMUSNEO35,161
2022,April,Qon,Q001,Tamil Nadu,Tower Cooler,ACGC-OPTIMUSNEO52,5
2022,April,Qon,Q001,Tamil Nadu,Window Cooler,ACGC-WAC541,260
2022,April,Qon,Q001,Tamil Nadu,Window Cooler,ACGC-ZELUSWAC54,75
2022,April,Qon,Q001,Tamil Nadu,nan,ASWH-2115,-1
2022,April,Qon,Q001,Tamil Nadu,nan,S-2910HTGELEMENT,1
2022,April,Qon,Q001,Tamil Nadu,nan,S-3LSOLVOGDSPPCB,1
2022,April,Qon,Q001,Tamil Nadu,nan,S-ADAC554SPMP,5
2022,April,Qon,Q001,Tamil Nadu,nan,S-ADCCOMMTRALY,1
2022,April,Qon,Q001,Tamil Nadu,nan,S-AGCOMSTD22,6
2022,April,Qon,Q001,Tamil Nadu,nan,S-AGCOMSTD24,1
2022,April,Qon,Q001,Tamil Nadu,nan,S-AGCOMSTD26,1
2022,April,Qon,Q001,Tamil Nadu,nan,S-AGCOMSTD27,19
2022,April,Qon,Q001,Tamil Nadu,nan,S-AGCOMSTD34,20
2022,April,Qon,Q001,Tamil Nadu,nan,S-AGCOMSTD35,10
2022,April,Qon,Q001,Tamil Nadu,nan,S-AGCOMSTD73,1
2022,April,Qon,Q001,Tamil Nadu,nan,S-AGIW1BLSCM17,1
2022,April,Qon,Q001,Tamil Nadu,nan,S-AGIW3PLC08,1
2022,April,Qon,Q001,Tamil Nadu,nan,S-AMICAHEATINGELE,1
2022,April,Qon,Q001,Tamil Nadu,nan,S-ARNONEOCAPTHRMOS,1
2022,April,Qon,Q001,Tamil Nadu,nan,S-ARNONEOHTGELEMT,1
2022,April,Qon,Q001,Tamil Nadu,nan,S-ARNONEOMFVALVE,27
2022,April,Qon,Q001,Tamil Nadu,nan,S-GEMMAHE6LTR,1
2022,April,Qon,Q001,Tamil Nadu,nan,S-MARVLNEOPMP,11
2022,April,Qon,Q001,Tamil Nadu,nan,S-OPTIMUSPUMP,2
2022,April,Qon,Q001,Tamil Nadu,nan,S-OZCH2PINSWTCH,1
2022,April,Qon,Q001,Tamil Nadu,nan,S-OZCH4PINSWTCH,1
2022,April,Qon,Q001,Tamil Nadu,nan,S-OZCHDRNPLUG,1
2022,April,Qon,Q001,Tamil Nadu,nan,S-OZCHMAINMOTOR,21
2022,April,Qon,Q001,Tamil Nadu,nan,S-OZCHSWNGMOTOR,2
2022,April,Qon,Q001,Tamil Nadu,nan,S-REGLOHTGELE10L,2
2022,April,Qon,Q001,Tamil Nadu,nan,S-RPIDJET3LPRV,1
2022,April,Qon,Q001,Tamil Nadu,nan,S-SWH29XXHTGELECOM,1
2022,April,Qon,Q002,Tamil Nadu,01 Litre,AIWH-1LRPIDJT3KW5Y,4
2022,April,Qon,Q002,Tamil Nadu,03 Litre,AIWH-3LINSTJT3KW5Y,52
2022,April,Qon,Q002,Tamil Nadu,03 Litre,AIWH-3LRPIDJT3KW5Y,32
2022,April,Qon,Q002,Tamil Nadu,03 Litre,AIWH-3LRPJPL3KW5Y,8
2022,April,Qon,Q002,Tamil Nadu,03 Litre,AIWH-3LSOLNEO3KW5Y,12
2022,April,Qon,Q002,Tamil Nadu,03 Litre,AIWH-3LSOLVOG3KW5Y,8
2022,April,Qon,Q002,Tamil Nadu,06 Litre,ASWH-1306,4
2022,April,Qon,Q002,Tamil Nadu,06 Litre,ASWH-2906,35
2022,April,Qon,Q002,Tamil Nadu,06 Litre,ASWH-3006,15
2022,April,Qon,Q002,Tamil Nadu,10 Litre,ASWH-1310 5S,7
2022,April,Qon,Q002,Tamil Nadu,10 Litre,ASWH-2010,8
2022,April,Qon,Q002,Tamil Nadu,10 Litre,ASWH-2410,5
2022,April,Qon,Q002,Tamil Nadu,10 Litre,ASWH-2910,54
2022,April,Qon,Q002,Tamil Nadu,10 Litre,ASWH-3010,21
2022,April,Qon,Q002,Tamil Nadu,10 Litre,ASWH-3510,8
2022,April,Qon,Q002,Tamil Nadu,10 Litre,ASWH-3610,7
2022,April,Qon,Q002,Tamil Nadu,15 Litre,ASWH-1315 5S,8
2022,April,Qon,Q002,Tamil Nadu,15 Litre,ASWH-2015,3
2022,April,Qon,Q002,Tamil Nadu,15 Litre,ASWH-2415,10
2022,April,Qon,Q002,Tamil Nadu,15 Litre,ASWH-2915,92
2022,April,Qon,Q002,Tamil Nadu,15 Litre,ASWH-3015,52
2022,April,Qon,Q002,Tamil Nadu,15 Litre,ASWH-3515,25
2022,April,Qon,Q002,Tamil Nadu,15 Litre,ASWH-3615,8
2022,April,Qon,Q002,Tamil Nadu,15 Litre,ASWH-3715,2
2022,April,Qon,Q002,Tamil Nadu,25 Litre,ASWH-2425,2
2022,April,Qon,Q002,Tamil Nadu,25 Litre,ASWH-2925,35
2022,April,Qon,Q002,Tamil Nadu,25 Litre,ASWH-3625,2
2022,April,Qon,Q002,Tamil Nadu,25 Litre,ASWH-3725,5
2022,April,Qon,Q002,Tamil Nadu,35 Litre,ASWH-2735,5
2022,April,Qon,Q002,Tamil Nadu,Desert Cooler,ACGC-DAC555,10
2022,April,Qon,Q002,Tamil Nadu,Desert Cooler,ACGC-DAC751,5
2022,April,Qon,Q002,Tamil Nadu,Desert Cooler,ACGC-GALEDAC60,10
2022,April,Qon,Q002,Tamil Nadu,Desert Cooler,ACGC-GALEDAC90,2
2022,April,Qon,Q002,Tamil Nadu,Desert Cooler,ACGC-OPTIMUS100,6
2022,April,Qon,Q002,Tamil Nadu,Desert Cooler,ACGC-OPTIMUS65,7
2022,April,Qon,Q002,Tamil Nadu,Desert Cooler,ACGC-ZELUSDAC28,34
2022,April,Qon,Q002,Tamil Nadu,Desert Cooler,ACGC-ZELUSDAC43,6
2022,April,Qon,Q002,Tamil Nadu,Immersion,ACGIH-IHL102,2000
2022,April,Qon,Q002,Tamil Nadu,Immersion,ACGIH-IHL152,300
2022,April,Qon,Q002,Tamil Nadu,Immersion,ACGIH-IHL201,60
2022,April,Qon,Q002,Tamil Nadu,Immersion,ACGIH-IHL251,100
2022,April,Qon,Q002,Tamil Nadu,OFR,ACGRH-INSTAFERVE 9,10
2022,April,Qon,Q002,Tamil Nadu,OFR,ACGRH-INSTAFERVE11,10
2022,April,Qon,Q002,Tamil Nadu,Personal Cooler,ACGC-GINIE NEO,51
2022,April,Qon,Q002,Tamil Nadu,Personal Cooler,ACGC-JEDIPAC16,55
2022,April,Qon,Q002,Tamil Nadu,Personal Cooler,ACGC-MARVELNEO23,13
2022,April,Qon,Q002,Tamil Nadu,Personal Cooler,ACGC-MARVELNEO40,20
2022,April,Qon,Q002,Tamil Nadu,Quartz,ACGRH-INSTA COMFY,-1
2022,April,Qon,Q002,Tamil Nadu,Tower Cooler,ACGC-OPTIMUSNEO35,15
2022,April,Qon,Q002,Tamil Nadu,Window Cooler,ACGC-OZONECLASIC54,65
2022,April,Qon,Q002,Tamil Nadu,Window Cooler,ACGC-WAC541,25
2022,April,Qon,Q002,Tamil Nadu,Window Cooler,ACGC-ZELUSWAC54,107
2022,April,Qon,Q002,Tamil Nadu,nan,ACGC-AURACLASSIC70,8
2022,April,Qon,Q002,Tamil Nadu,nan,S-AGCOMSTD22,6
2022,April,Qon,Q002,Tamil Nadu,nan,S-AMICACAPTHRMO,10
2022,April,Qon,Q002,Tamil Nadu,nan,S-ARNONEOCAPTHRMOS,7
2022,April,Qon,Q002,Tamil Nadu,nan,S-ARNONEOHTGELEMT,6
2022,April,Qon,Q002,Tamil Nadu,nan,S-ARNONEOMFVALVE,5
2022,April,Qon,Q002,Tamil Nadu,nan,S-GININEOBLOWER,2
2022,April,Qon,Q002,Tamil Nadu,nan,S-MARVLNEOBLOWR,1
2022,April,Qon,Q002,Tamil Nadu,nan,S-MARVLNEOPMP,2
2022,April,Qon,Q002,Tamil Nadu,nan,S-OPTMSNOBLOWRCOM,1
2022,April,Qon,Q002,Tamil Nadu,nan,S-OPTMSNOPMP8W,4
2022,April,Qon,Q002,Tamil Nadu,nan,S-OZCHMAINMOTOR,3
2022,April,Qon,Q002,Tamil Nadu,nan,S-OZCHSWNGMOTOR,7
2022,April,Qon,Q002,Tamil Nadu,nan,S-REGLOHTGELE10L,1
2022,April,Qon,Q002,Tamil Nadu,nan,S-RPIDJET3LSSTANK,1
2022,April,Qon,Q002,Tamil Nadu,nan,S-SWH29XXHTGELECOM,1
2022,April,Qon,Q003,Tamil Nadu,03 Litre,AIWH-3LGRACE3KW5Y,69
2022,April,Qon,Q003,Tamil Nadu,03 Litre,AIWH-3LINSTJT3KW5Y,132
2022,April,Qon,Q003,Tamil Nadu,03 Litre,AIWH-3LRPIDJT3KW5Y,42
2022,April,Qon,Q003,Tamil Nadu,03 Litre,AIWH-3LSOLNEO3KW5Y,134
2022,April,Qon,Q003,Tamil Nadu,06 Litre,ASWH-2906,18
2022,April,Qon,Q003,Tamil Nadu,06 Litre,ASWH-3006,13
2022,April,Qon,Q003,Tamil Nadu,06 Litre,ASWH-6LRPDJT2KW,1
2022,April,Qon,Q003,Tamil Nadu,10 Litre,ASWH-1310 5S,6
2022,April,Qon,Q003,Tamil Nadu,10 Litre,ASWH-2910,21
2022,April,Qon,Q003,Tamil Nadu,10 Litre,ASWH-3010,26
2022,April,Qon,Q003,Tamil Nadu,15 Litre,ASWH-1315 5S,5
2022,April,Qon,Q003,Tamil Nadu,15 Litre,ASWH-2915,17
2022,April,Qon,Q003,Tamil Nadu,15 Litre,ASWH-3015,17
2022,April,Qon,Q003,Tamil Nadu,15 Litre,ASWH-3215,6
2022,April,Qon,Q003,Tamil Nadu,15 Litre,ASWH-3515,20
2022,April,Qon,Q003,Tamil Nadu,25 Litre,ASWH-1325 5S,1
2022,April,Qon,Q003,Tamil Nadu,25 Litre,ASWH-2925,4
2022,April,Qon,Q003,Tamil Nadu,25 Litre,ASWH-3525,8
2022,April,Qon,Q003,Tamil Nadu,Desert Cooler,ACGC-DAC555,10
2022,April,Qon,Q003,Tamil Nadu,Desert Cooler,ACGC-OPTIMUS100,1
2022,April,Qon,Q003,Tamil Nadu,Desert Cooler,ACGC-ZELUSDAC28,15
2022,April,Qon,Q003,Tamil Nadu,Desert Cooler,ACGC-ZELUSDAC43,25
2022,April,Qon,Q003,Tamil Nadu,Immersion,ACGIH-IHL102,240
2022,April,Qon,Q003,Tamil Nadu,Immersion,ACGIH-IHL201,20
2022,April,Qon,Q003,Tamil Nadu,Personal Cooler,ACGC-GINIE NEO,21
2022,April,Qon,Q003,Tamil Nadu,Personal Cooler,ACGC-JEDIPAC16,19
2022,April,Qon,Q003,Tamil Nadu,Personal Cooler,ACGC-JEDIPAC22,60
