Year,Month_Name,Region,SalesOfficeCode,SalesOffice_Name,Segment,SKU_Code,Demand
2022,April,Pon,P004,Bihar,80DF0845600466AF,DB48FECD3BFD445F,1
2022,April,Pon,P004,Bihar,9EEEB0B414174C11,9F64CB15EB03D891,28
2022,April,Pon,P004,Bihar,A6F6609514B57A1D,18C8CCD92AD175AE,8
2022,April,Pon,P004,Bihar,A6F6609514B57A1D,94AE916B1A9A408D,12
2022,April,Pon,P004,Bihar,AE170B863B8D6351,130B9E59957D0F74,-1
2022,April,Pon,P004,Bihar,AE170B863B8D6351,9C17F3732D433B79,-1
2022,April,Pon,P004,Bihar,F245EBD4F97A521D,C5F911598C65723B,8
2022,April,Pon,P004,Bihar,FDA2315872D00838,32C6B8C26C932255,32
2022,April,Pon,P004,Bihar,FDA2315872D00838,EE87C9F3BBAF2E8B,32
2022,April,Pon,P004,Bihar,FDA2315872D00838,F4341E132D70AB27,24
2022,April,Pon,P005,Odisha,0E47156AA8BADEA9,08FC11BDCD9845BF,3
2022,April,Pon,P005,Odisha,0E47156AA8BADEA9,0EB5E8CB5940C178,336
2022,April,Pon,P005,Odisha,0E47156AA8BADEA9,2ADE298E9434DADA,119
2022,April,Pon,P005,Odisha,0E47156AA8BADEA9,6C2F3A0D0E3DA032,40
2022,April,Pon,P005,Odisha,0E47156AA8BADEA9,7629C9493049A252,48
2022,April,Pon,P005,Odisha,0E47156AA8BADEA9,897C88AC56E63B97,400
2022,April,Pon,P005,Odisha,0E47156AA8BADEA9,9BCFAA110187541B,576
2022,April,Pon,P005,Odisha,0E47156AA8BADEA9,DBD380A7C7A642DF,24
2022,April,Pon,P005,Odisha,0E47156AA8BADEA9,F54AB9F7D8DE94B5,60
2022,April,Pon,P005,Odisha,0E47156AA8BADEA9,F813ADC011A97FF3,126
2022,April,Pon,P005,Odisha,1F89687049931ABB,3019213CC840BE14,408
2022,April,Pon,P005,Odisha,1F89687049931ABB,354BBD3E95876EA3,48
2022,April,Pon,P005,Odisha,1F89687049931ABB,39B63C81455504B1,24
2022,April,Pon,P005,Odisha,1F89687049931ABB,88BD903EFD9D521D,6
2022,April,Pon,P005,Odisha,1F89687049931ABB,9BA620DBB037DCF2,144
2022,April,Pon,P005,Odisha,1F89687049931ABB,CBDA8500760B90D4,48
2022,April,Pon,P005,Odisha,1F89687049931ABB,E1890B12BFAEF0F7,36
2022,April,Pon,P005,Odisha,1F89687049931ABB,F348A552F88003A8,4
2022,April,Pon,P005,Odisha,2A378FEB1F6D5559,402F3D4B653229E3,31
2022,April,Pon,P005,Odisha,80DF0845600466AF,071F012B41BBE4D7,2
2022,April,Pon,P005,Odisha,80DF0845600466AF,103E07F23F50D783,1
2022,April,Pon,P005,Odisha,80DF0845600466AF,1BA06F2ADADB738C,2
2022,April,Pon,P005,Odisha,80DF0845600466AF,211C082895859A4D,1
2022,April,Pon,P005,Odisha,80DF0845600466AF,23C686351EC0F4E8,2
2022,April,Pon,P005,Odisha,80DF0845600466AF,27116F250828AC01,1
2022,April,Pon,P005,Odisha,80DF0845600466AF,2C8CCF55F7EB6A5C,-2
2022,April,Pon,P005,Odisha,80DF0845600466AF,2D0D604F81CB9403,1
2022,April,Pon,P005,Odisha,80DF0845600466AF,41573C5BDC8F6D37,3
2022,April,Pon,P005,Odisha,80DF0845600466AF,44C2D19DA2A18102,10
2022,April,Pon,P005,Odisha,80DF0845600466AF,5FD681F9BA5BD1C1,10
2022,April,Pon,P005,Odisha,80DF0845600466AF,73B733152F259268,-3
2022,April,Pon,P005,Odisha,80DF0845600466AF,7D4A383322F18B10,15
2022,April,Pon,P005,Odisha,80DF0845600466AF,7FA13602793CB244,-5
2022,April,Pon,P005,Odisha,80DF0845600466AF,A06CE7B0E4909E80,18
2022,April,Pon,P005,Odisha,80DF0845600466AF,A768B3EAF1163439,7
2022,April,Pon,P005,Odisha,80DF0845600466AF,B2D37367F7F21E78,2
2022,April,Pon,P005,Odisha,80DF0845600466AF,C58FF4D667655638,20
2022,April,Pon,P005,Odisha,80DF0845600466AF,C86FF1BE1A0A8DC5,27
2022,April,Pon,P005,Odisha,80DF0845600466AF,CC5CF4BE0F766C85,1
2022,April,Pon,P005,Odisha,80DF0845600466AF,D84347CC4DDDE978,2
2022,April,Pon,P005,Odisha,80DF0845600466AF,D97ABCC563247943,-1
2022,April,Pon,P005,Odisha,80DF0845600466AF,D9D4F2702A6A5BB1,-1
2022,April,Pon,P005,Odisha,80DF0845600466AF,DA67A76BEBD8F234,4
2022,April,Pon,P005,Odisha,80DF0845600466AF,E0D16F54DA3739E6,23
2022,April,Pon,P005,Odisha,80DF0845600466AF,E19E1DEDCFE1B28A,16
2022,April,Pon,P005,Odisha,80DF0845600466AF,E53E823632086AC1,-5
2022,April,Pon,P005,Odisha,80DF0845600466AF,E6E1E1DA917B984F,-2
2022,April,Pon,P005,Odisha,80DF0845600466AF,EF5048499EE4CFBB,28
2022,April,Pon,P005,Odisha,9EEEB0B414174C11,9F64CB15EB03D891,4
2022,April,Pon,P005,Odisha,AE170B863B8D6351,130B9E59957D0F74,-5
2022,April,Pon,P005,Odisha,AE170B863B8D6351,41DBFBC251837827,-2
2022,April,Pon,P005,Odisha,AE170B863B8D6351,999D2C7A4AD3B332,-1
2022,April,Pon,P005,Odisha,AE170B863B8D6351,9C17F3732D433B79,-1
2022,April,Pon,P005,Odisha,AE170B863B8D6351,CE2664BA4326D4A9,-2
2022,April,Pon,P005,Odisha,F3D2F38C4FE77930,55945EF12213E9EF,14
2022,April,Pon,P005,Odisha,FDA2315872D00838,32C6B8C26C932255,12
2022,April,Pon,P005,Odisha,FDA2315872D00838,F4341E132D70AB27,6
2022,April,Qon,Q001,Tamil Nadu,0E47156AA8BADEA9,7629C9493049A252,2
2022,April,Qon,Q001,Tamil Nadu,0E47156AA8BADEA9,94E919A0847A3051,341
2022,April,Qon,Q001,Tamil Nadu,0E47156AA8BADEA9,9BCFAA110187541B,4
2022,April,Qon,Q001,Tamil Nadu,0E47156AA8BADEA9,CEDBA05793A01691,1
2022,April,Qon,Q001,Tamil Nadu,0E47156AA8BADEA9,DBD380A7C7A642DF,8
2022,April,Qon,Q001,Tamil Nadu,1F89687049931ABB,2EB255BBFA3B62BE,12
2022,April,Qon,Q001,Tamil Nadu,1F89687049931ABB,3019213CC840BE14,517
2022,April,Qon,Q001,Tamil Nadu,1F89687049931ABB,31483118179FCC57,177
2022,April,Qon,Q001,Tamil Nadu,1F89687049931ABB,354BBD3E95876EA3,72
2022,April,Qon,Q001,Tamil Nadu,1F89687049931ABB,39B63C81455504B1,18
2022,April,Qon,Q001,Tamil Nadu,1F89687049931ABB,88BD903EFD9D521D,336
2022,April,Qon,Q001,Tamil Nadu,1F89687049931ABB,9BA620DBB037DCF2,4723
2022,April,Qon,Q001,Tamil Nadu,1F89687049931ABB,B7CF63CFE5B3134B,84
2022,April,Qon,Q001,Tamil Nadu,1F89687049931ABB,CBDA8500760B90D4,12
2022,April,Qon,Q001,Tamil Nadu,1F89687049931ABB,E1890B12BFAEF0F7,12
2022,April,Qon,Q001,Tamil Nadu,1F89687049931ABB,F348A552F88003A8,150
2022,April,Qon,Q001,Tamil Nadu,2A378FEB1F6D5559,402F3D4B653229E3,166
2022,April,Qon,Q001,Tamil Nadu,80DF0845600466AF,23C686351EC0F4E8,1
2022,April,Qon,Q001,Tamil Nadu,80DF0845600466AF,41573C5BDC8F6D37,6
2022,April,Qon,Q001,Tamil Nadu,80DF0845600466AF,42781EAEB8E39F5A,2
2022,April,Qon,Q001,Tamil Nadu,80DF0845600466AF,4D41E225ACC77C61,1
2022,April,Qon,Q001,Tamil Nadu,80DF0845600466AF,4FF36BC024CFC10D,1
2022,April,Qon,Q001,Tamil Nadu,80DF0845600466AF,5620B4BC05881E02,2
2022,April,Qon,Q001,Tamil Nadu,80DF0845600466AF,6A2ECFC89C554797,2
2022,April,Qon,Q001,Tamil Nadu,80DF0845600466AF,6DF181B09698C241,2
2022,April,Qon,Q001,Tamil Nadu,80DF0845600466AF,6FD399199A6AB735,1
2022,April,Qon,Q001,Tamil Nadu,80DF0845600466AF,7034A9C93473F3CE,2
2022,April,Qon,Q001,Tamil Nadu,80DF0845600466AF,73B733152F259268,2
2022,April,Qon,Q001,Tamil Nadu,80DF0845600466AF,93192A9AB8C93148,2
2022,April,Qon,Q001,Tamil Nadu,80DF0845600466AF,9BBB8E28DBD4C59E,1
2022,April,Qon,Q001,Tamil Nadu,80DF0845600466AF,B151A99B37215CFC,2
2022,April,Qon,Q001,Tamil Nadu,80DF0845600466AF,C1E8177CBF1F99D3,2
2022,April,Qon,Q001,Tamil Nadu,80DF0845600466AF,D89F1B95DBC25935,1
2022,April,Qon,Q001,Tamil Nadu,80DF0845600466AF,D97ABCC563247943,1
2022,April,Qon,Q001,Tamil Nadu,80DF0845600466AF,E1C43BE0EB43DCC1,1
2022,April,Qon,Q001,Tamil Nadu,80DF0845600466AF,E50FD5910514091A,1
2022,April,Qon,Q001,Tamil Nadu,9EEEB0B414174C11,9704CDEE9F342BB1,19
2022,April,Qon,Q001,Tamil Nadu,9EEEB0B414174C11,9F64CB15EB03D891,37
2022,April,Qon,Q001,Tamil Nadu,A6F6609514B57A1D,18C8CCD92AD175AE,1
2022,April,Qon,Q001,Tamil Nadu,A6F6609514B57A1D,94AE916B1A9A408D,1
2022,April,Qon,Q001,Tamil Nadu,AE170B863B8D6351,46A00F0398314424,-1
2022,April,Qon,Q001,Tamil Nadu,F3D2F38C4FE77930,0560C5C50A2E7A2D,1
2022,April,Qon,Q001,Tamil Nadu,F3D2F38C4FE77930,55945EF12213E9EF,1
2022,April,Qon,Q001,Tamil Nadu,FDA2315872D00838,32C6B8C26C932255,6
2022,April,Qon,Q001,Tamil Nadu,FDA2315872D00838,EE87C9F3BBAF2E8B,12
2022,April,Qon,Q001,Tamil Nadu,FDA2315872D00838,F4341E132D70AB27,3
2022,April,Qon,Q002,Tamil Nadu,0E47156AA8BADEA9,0EB5E8CB5940C178,2
2022,April,Qon,Q002,Tamil Nadu,0E47156AA8BADEA9,53A70623FCB14AF7,8
2022,April,Qon,Q002,Tamil Nadu,0E47156AA8BADEA9,6C2F3A0D0E3DA032,54
2022,April,Qon,Q002,Tamil Nadu,0E47156AA8BADEA9,7629C9493049A252,16
2022,April,Qon,Q002,Tamil Nadu,0E47156AA8BADEA9,897C88AC56E63B97,24
2022,April,Qon,Q002,Tamil Nadu,0E47156AA8BADEA9,94E919A0847A3051,300
2022,April,Qon,Q002,Tamil Nadu,0E47156AA8BADEA9,9BCFAA110187541B,12
2022,April,Qon,Q002,Tamil Nadu,1F89687049931ABB,3019213CC840BE14,324
2022,April,Qon,Q002,Tamil Nadu,1F89687049931ABB,31483118179FCC57,542
2022,April,Qon,Q002,Tamil Nadu,1F89687049931ABB,354BBD3E95876EA3,120
2022,April,Qon,Q002,Tamil Nadu,1F89687049931ABB,39B63C81455504B1,60
2022,April,Qon,Q002,Tamil Nadu,1F89687049931ABB,88BD903EFD9D521D,312
2022,April,Qon,Q002,Tamil Nadu,1F89687049931ABB,9BA620DBB037DCF2,381
2022,April,Qon,Q002,Tamil Nadu,1F89687049931ABB,B7CF63CFE5B3134B,84
2022,April,Qon,Q002,Tamil Nadu,1F89687049931ABB,CBDA8500760B90D4,12
2022,April,Qon,Q002,Tamil Nadu,1F89687049931ABB,E1890B12BFAEF0F7,120
2022,April,Qon,Q002,Tamil Nadu,1F89687049931ABB,F348A552F88003A8,186
2022,April,Qon,Q002,Tamil Nadu,2A378FEB1F6D5559,402F3D4B653229E3,10
2022,April,Qon,Q002,Tamil Nadu,80DF0845600466AF,0E9C1C9890C01C7B,1
2022,April,Qon,Q002,Tamil Nadu,80DF0845600466AF,3134A482F7428F97,1
2022,April,Qon,Q002,Tamil Nadu,80DF0845600466AF,379DF8F616CE41F9,2
2022,April,Qon,Q002,Tamil Nadu,80DF0845600466AF,497FF8F84D07D1AE,2
2022,April,Qon,Q002,Tamil Nadu,80DF0845600466AF,6176A6326438CF68,2
2022,April,Qon,Q002,Tamil Nadu,80DF0845600466AF,6AA939D3A96F31C3,1
2022,April,Qon,Q002,Tamil Nadu,80DF0845600466AF,6C557BE63BB161A6,2
2022,April,Qon,Q002,Tamil Nadu,80DF0845600466AF,6FD399199A6AB735,3
2022,April,Qon,Q002,Tamil Nadu,80DF0845600466AF,859086804CD65D08,2
2022,April,Qon,Q002,Tamil Nadu,80DF0845600466AF,947BF57A3B8555A3,-1
2022,April,Qon,Q002,Tamil Nadu,80DF0845600466AF,9B362135AE4231F2,10
2022,April,Qon,Q002,Tamil Nadu,80DF0845600466AF,B672B96EBA44B88E,2
2022,April,Qon,Q002,Tamil Nadu,80DF0845600466AF,B722471A0A8C0760,25
2022,April,Qon,Q002,Tamil Nadu,80DF0845600466AF,CC5CF4BE0F766C85,15
2022,April,Qon,Q002,Tamil Nadu,80DF0845600466AF,D047DEFE95C905DB,5
2022,April,Qon,Q002,Tamil Nadu,80DF0845600466AF,D3D94BD860AD91E3,1
2022,April,Qon,Q002,Tamil Nadu,80DF0845600466AF,E88197761BE154AD,1
2022,April,Qon,Q002,Tamil Nadu,9EEEB0B414174C11,9F64CB15EB03D891,3
2022,April,Qon,Q002,Tamil Nadu,A6F6609514B57A1D,94AE916B1A9A408D,2
2022,April,Qon,Q002,Tamil Nadu,F245EBD4F97A521D,C5F911598C65723B,14
2022,April,Qon,Q002,Tamil Nadu,F3D2F38C4FE77930,0560C5C50A2E7A2D,72
2022,April,Qon,Q002,Tamil Nadu,F3D2F38C4FE77930,4416E509FE27D91C,8
2022,April,Qon,Q002,Tamil Nadu,F3D2F38C4FE77930,55945EF12213E9EF,129
2022,April,Qon,Q002,Tamil Nadu,FDA2315872D00838,32C6B8C26C932255,166
2022,April,Qon,Q002,Tamil Nadu,FDA2315872D00838,EE87C9F3BBAF2E8B,11
2022,April,Qon,Q003,Tamil Nadu,0E47156AA8BADEA9,08FC11BDCD9845BF,6
2022,April,Qon,Q003,Tamil Nadu,0E47156AA8BADEA9,53A70623FCB14AF7,9
2022,April,Qon,Q003,Tamil Nadu,0E47156AA8BADEA9,7629C9493049A252,98
2022,April,Qon,Q003,Tamil Nadu,0E47156AA8BADEA9,897C88AC56E63B97,100
2022,April,Qon,Q003,Tamil Nadu,0E47156AA8BADEA9,94E919A0847A3051,817
2022,April,Qon,Q003,Tamil Nadu,0E47156AA8BADEA9,C73FB0C16AE114A1,12
2022,April,Qon,Q003,Tamil Nadu,0E47156AA8BADEA9,DBD380A7C7A642DF,42
2022,April,Qon,Q003,Tamil Nadu,1F89687049931ABB,2EB255BBFA3B62BE,84
2022,April,Qon,Q003,Tamil Nadu,1F89687049931ABB,3019213CC840BE14,2364
2022,April,Qon,Q003,Tamil Nadu,1F89687049931ABB,31483118179FCC57,834
2022,April,Qon,Q003,Tamil Nadu,1F89687049931ABB,39B63C81455504B1,276
2022,April,Qon,Q003,Tamil Nadu,1F89687049931ABB,4DBE7C985C39C2A8,24
2022,April,Qon,Q003,Tamil Nadu,1F89687049931ABB,88BD903EFD9D521D,48
2022,April,Qon,Q003,Tamil Nadu,1F89687049931ABB,9BA620DBB037DCF2,401
2022,April,Qon,Q003,Tamil Nadu,1F89687049931ABB,B7CF63CFE5B3134B,100
2022,April,Qon,Q003,Tamil Nadu,1F89687049931ABB,CBDA8500760B90D4,48
2022,April,Qon,Q003,Tamil Nadu,1F89687049931ABB,E1890B12BFAEF0F7,96
2022,April,Qon,Q003,Tamil Nadu,1F89687049931ABB,F348A552F88003A8,72
2022,April,Qon,Q003,Tamil Nadu,2A378FEB1F6D5559,402F3D4B653229E3,190
2022,April,Qon,Q003,Tamil Nadu,80DF0845600466AF,1BA06F2ADADB738C,37
2022,April,Qon,Q003,Tamil Nadu,80DF0845600466AF,206539753F7A865F,1
2022,April,Qon,Q003,Tamil Nadu,80DF0845600466AF,2456C6486ABB2EA4,1
2022,April,Qon,Q003,Tamil Nadu,80DF0845600466AF,2D97979F6262C96F,5
2022,April,Qon,Q003,Tamil Nadu,80DF0845600466AF,33518F7CC2B9972A,1
2022,April,Qon,Q003,Tamil Nadu,80DF0845600466AF,3FAE2F82C51D7E38,5
2022,April,Qon,Q003,Tamil Nadu,80DF0845600466AF,4C52DFB45C205C39,4
2022,April,Qon,Q003,Tamil Nadu,80DF0845600466AF,7F3951C6A2D5094B,1
2022,April,Qon,Q003,Tamil Nadu,80DF0845600466AF,93192A9AB8C93148,1
2022,April,Qon,Q003,Tamil Nadu,80DF0845600466AF,9AFE15AE5B2910F2,1
2022,April,Qon,Q003,Tamil Nadu,80DF0845600466AF,9B362135AE4231F2,1
2022,April,Qon,Q003,Tamil Nadu,80DF0845600466AF,BC6D79879A1DAE8B,1
2022,April,Qon,Q003,Tamil Nadu,80DF0845600466AF,CC5CF4BE0F766C85,5
2022,April,Qon,Q003,Tamil Nadu,80DF0845600466AF,D047DEFE95C905DB,1
2022,April,Qon,Q003,Tamil Nadu,9EEEB0B414174C11,9F64CB15EB03D891,34
2022,April,Qon,Q003,Tamil Nadu,AE170B863B8D6351,41DBFBC251837827,-1
2022,April,Qon,Q003,Tamil Nadu,F3D2F38C4FE77930,55945EF12213E9EF,16
2022,April,Qon,Q003,Tamil Nadu,FDA2315872D00838,32C6B8C26C932255,29
2022,April,Qon,Q004,Karnataka,0E47156AA8BADEA9,0EB5E8CB5940C178,140
2022,April,Qon,Q004,Karnataka,0E47156AA8BADEA9,2ADE298E9434DADA,8
2022,April,Qon,Q004,Karnataka,0E47156AA8BADEA9,53A70623FCB14AF7,4
2022,April,Qon,Q004,Karnataka,0E47156AA8BADEA9,6C2F3A0D0E3DA032,72
